timestamp,open,high,low,close,volume
2018-01-04 10:00:00-05:00,172.94,173.41,172.66,173.17,2038017.0
2018-01-04 10:30:00-05:00,173.18,173.47,172.87,172.955,1915428.0
2018-01-04 11:00:00-05:00,172.96,173.22,172.75,173.19,1584533.0
2018-01-04 11:30:00-05:00,173.19,173.47,173.016,173.03,1420908.0
2018-01-04 12:00:00-05:00,173.02,173.2163,172.66,172.74,1099682.0
2018-01-04 12:30:00-05:00,172.74,173.03,172.675,172.84,863962.0
2018-01-04 13:00:00-05:00,172.83,172.92,172.67,172.702,712552.0
2018-01-04 13:30:00-05:00,172.7,172.94,172.6,172.94,852504.0
2018-01-04 14:00:00-05:00,172.93,173.14,172.85,172.92,1034717.0
2018-01-04 14:30:00-05:00,172.91,173.19,172.85,173.13,846890.0
2018-01-04 15:00:00-05:00,173.13,173.19,172.95,173.105,1025145.0
2018-01-04 15:30:00-05:00,173.105,173.24,172.96,173.02,2607800.0
2018-01-04 16:00:00-05:00,173.03,173.18,173.0,173.17,540657.0
2018-01-04 16:30:00-05:00,173.18,173.22,173.15,173.22,49259.0
2018-01-04 17:00:00-05:00,173.2,173.23,173.2,173.23,7536.0
2018-01-04 17:30:00-05:00,173.24,173.24,173.17,173.17,18634.0
2018-01-04 18:00:00-05:00,173.19,173.2,173.19,173.19,4022.0
2018-01-04 18:30:00-05:00,173.19,173.2,172.7,172.98,35593.0
2018-01-04 19:00:00-05:00,173.0,173.2,172.9,173.1,19386.0
2018-01-04 19:30:00-05:00,173.19,173.33,173.15,173.33,12935.0
2018-01-05 04:00:00-05:00,172.7,172.7,172.7,172.7,1508.0
2018-01-05 04:30:00-05:00,173.0,173.0,173.0,173.0,2923.0
2018-01-05 05:30:00-05:00,173.0,173.44,173.0,173.44,6649.0
2018-01-05 06:00:00-05:00,173.5,173.6,173.4,173.4,3058.0
2018-01-05 06:30:00-05:00,173.32,173.32,173.26,173.3,5445.0
2018-01-05 07:00:00-05:00,173.32,173.38,173.15,173.3,16996.0
2018-01-05 07:30:00-05:00,173.29,173.55,173.29,173.41,12285.0
2018-01-05 08:00:00-05:00,173.5,173.65,173.3,173.65,30110.0
2018-01-05 08:30:00-05:00,173.65,173.82,173.46,173.76,58369.0
2018-01-05 09:00:00-05:00,173.64,173.73,173.33,173.41,67222.0
2018-01-05 09:30:00-05:00,173.44,174.19,173.05,174.08,3464814.0
2018-01-05 10:00:00-05:00,174.1,174.94,173.78,174.69,2585687.0
2018-01-05 10:30:00-05:00,174.69,175.19,174.55,175.135,1995350.0
2018-01-05 11:00:00-05:00,175.135,175.175,174.88,174.95,1325515.0
2018-01-05 11:30:00-05:00,174.95,175.0,174.73,174.94,1000913.0
2018-01-05 12:00:00-05:00,174.94,174.94,174.7015,174.7068,876500.0
2018-01-05 12:30:00-05:00,174.71,174.92,174.56,174.86,1153090.0
2018-01-05 13:00:00-05:00,174.8629,175.02,174.76,174.83,746822.0
2018-01-05 13:30:00-05:00,174.83,175.03,174.7539,175.01,746288.0
2018-01-05 14:00:00-05:00,175.034,175.08,174.88,174.9543,779937.0
2018-01-05 14:30:00-05:00,174.96,175.01,174.65,174.85,996622.0
2018-01-05 15:00:00-05:00,174.84,174.95,174.75,174.93,990511.0
2018-01-05 15:30:00-05:00,174.93,175.37,174.88,174.96,3787686.0
2018-01-05 16:00:00-05:00,175.01,175.02,174.97,175.0,614480.0
2018-01-05 16:30:00-05:00,175.01,175.03,174.99,174.99,80556.0
2018-01-05 17:00:00-05:00,174.99,175.1,174.99,175.1,14591.0
2018-01-05 17:30:00-05:00,175.1,175.1,175.0,175.0,51376.0
2018-01-05 18:00:00-05:00,174.98,175.07,174.97,175.0,5037.0
2018-01-05 18:30:00-05:00,175.01,175.05,174.98,174.98,1251.0
2018-01-05 19:00:00-05:00,174.98,175.06,174.98,175.06,3105.0
2018-01-05 19:30:00-05:00,175.0,175.07,175.0,175.07,3629.0
2018-01-08 04:30:00-05:00,175.1,175.1,175.1,175.1,481.0
2018-01-08 06:30:00-05:00,175.3,175.3,174.9,174.9,1374.0
2018-01-08 07:00:00-05:00,175.09,175.09,174.83,174.83,13973.0
2018-01-08 07:30:00-05:00,174.88,174.89,174.75,174.85,9336.0
2018-01-08 08:00:00-05:00,175.02,175.08,174.53,174.6,29127.0
2018-01-08 08:30:00-05:00,174.6,174.75,174.51,174.75,24575.0
2018-01-08 09:00:00-05:00,174.75,174.75,174.31,174.36,48216.0
2018-01-08 09:30:00-05:00,174.35,175.61,174.27,175.0,3299054.0
2018-01-08 10:00:00-05:00,175.0,175.0,174.47,174.785,1726556.0
2018-01-08 10:30:00-05:00,174.78,175.095,174.6576,174.85,1465930.0
2018-01-08 11:00:00-05:00,174.855,175.14,174.78,174.93,1194369.0
2018-01-08 11:30:00-05:00,174.93,175.04,174.8458,174.9,797512.0
2018-01-08 12:00:00-05:00,174.91,174.955,174.81,174.83,654116.0
2018-01-08 12:30:00-05:00,174.8346,174.84,174.47,174.53,979548.0
2018-01-08 13:00:00-05:00,174.54,174.93,174.54,174.835,705862.0
2018-01-08 13:30:00-05:00,174.83,174.865,174.65,174.7,607611.0
2018-01-08 14:00:00-05:00,174.7,174.71,174.5698,174.64,693155.0
2018-01-08 14:30:00-05:00,174.63,174.64,174.28,174.44,1007330.0
2018-01-08 15:00:00-05:00,174.44,174.47,174.07,174.08,1404407.0
2018-01-08 15:30:00-05:00,174.07,174.56,173.93,174.34,3093216.0
2018-01-08 16:00:00-05:00,174.35,174.35,174.2,174.24,616892.0
2018-01-08 16:30:00-05:00,174.24,174.24,174.19,174.19,14741.0
2018-01-08 17:00:00-05:00,174.35,174.59,174.22,174.45,281853.0
2018-01-08 17:30:00-05:00,174.48,174.49,174.44,174.44,5549.0
2018-01-08 18:00:00-05:00,174.5,174.55,174.47,174.51,3353.0
2018-01-08 18:30:00-05:00,174.51,174.51,174.45,174.51,4043.0
2018-01-08 19:00:00-05:00,174.5,174.57,174.49,174.52,7561.0
2018-01-08 19:30:00-05:00,174.57,174.8,174.51,174.8,16558.0
2018-01-09 04:30:00-05:00,174.79,174.79,174.51,174.51,599.0
2018-01-09 05:30:00-05:00,174.5,174.5,174.5,174.5,100.0
2018-01-09 06:00:00-05:00,174.4,174.65,174.35,174.4,10557.0
2018-01-09 06:30:00-05:00,174.6,174.6,174.53,174.53,400.0
2018-01-09 07:00:00-05:00,174.5,174.7,174.5,174.63,9431.0
2018-01-09 07:30:00-05:00,174.61,174.67,174.38,174.54,27336.0
2018-01-09 08:00:00-05:00,174.7,174.72,174.4,174.7,24355.0
2018-01-09 08:30:00-05:00,174.66,174.89,174.6,174.72,35335.0
2018-01-09 09:00:00-05:00,174.72,174.78,174.51,174.56,41084.0
2018-01-09 09:30:00-05:00,174.55,174.85,173.41,173.62,4063166.0
2018-01-09 10:00:00-05:00,173.63,174.185,173.41,173.8,2026501.0
2018-01-09 10:30:00-05:00,173.81,174.06,173.55,174.01,1591701.0
2018-01-09 11:00:00-05:00,174.02,174.43,173.98,174.19,1345610.0
2018-01-09 11:30:00-05:00,174.18,174.61,173.925,174.54,1079722.0
2018-01-09 12:00:00-05:00,174.55,174.9101,174.35,174.7485,1215661.0
2018-01-09 12:30:00-05:00,174.745,174.88,174.65,174.78,867665.0
2018-01-09 13:00:00-05:00,174.78,175.06,174.7,174.94,1041172.0
2018-01-09 13:30:00-05:00,174.9499,175.0,174.72,174.75,858920.0
2018-01-09 14:00:00-05:00,174.76,174.77,174.44,174.52,943419.0
2018-01-09 14:30:00-05:00,174.5168,174.79,174.47,174.79,841609.0
2018-01-09 15:00:00-05:00,174.785,174.81,174.25,174.2644,933817.0
2018-01-09 15:30:00-05:00,174.26,174.5,174.2,174.33,2682473.0
2018-01-09 16:00:00-05:00,174.35,174.35,173.91,174.12,713134.0
2018-01-09 16:30:00-05:00,174.04,174.07,173.93,174.07,15293.0
2018-01-09 17:00:00-05:00,174.05,174.1,174.0,174.07,7178.0
2018-01-09 17:30:00-05:00,174.07,174.09,174.0,174.0,3170.0
2018-01-09 18:00:00-05:00,173.96,174.09,173.95,174.07,6890.0
2018-01-09 18:30:00-05:00,174.07,174.1,174.05,174.05,4341.0
2018-01-09 19:00:00-05:00,174.04,174.08,174.04,174.08,675.0
2018-01-09 19:30:00-05:00,174.07,174.08,174.0,174.0,4417.0
2018-01-10 04:00:00-05:00,173.9,173.9,173.8,173.88,2111.0
2018-01-10 04:30:00-05:00,173.85,173.85,173.43,173.45,2628.0
2018-01-10 05:30:00-05:00,173.33,173.33,173.08,173.15,6577.0
2018-01-10 06:00:00-05:00,172.98,172.98,172.6,172.83,13438.0
2018-01-10 06:30:00-05:00,172.7,172.83,172.7,172.7,3609.0
2018-01-10 07:00:00-05:00,172.73,172.9,172.5,172.9,42825.0
2018-01-10 07:30:00-05:00,172.95,173.08,172.81,172.81,30735.0
2018-01-10 08:00:00-05:00,172.82,173.25,172.57,173.23,69314.0
2018-01-10 08:30:00-05:00,173.24,173.8,173.1,173.24,42214.0
2018-01-10 09:00:00-05:00,173.2,173.4,173.02,173.24,42879.0
2018-01-10 09:30:00-05:00,173.16,173.91,173.0,173.32,3580228.0
2018-01-10 10:00:00-05:00,173.36,174.21,173.031,173.5758,2332010.0
2018-01-10 10:30:00-05:00,173.57,173.86,173.32,173.58,1718289.0
2018-01-10 11:00:00-05:00,173.5759,173.91,173.4,173.4158,1232002.0
2018-01-10 11:30:00-05:00,173.4162,173.55,173.18,173.21,1200323.0
2018-01-10 12:00:00-05:00,173.2001,173.33,173.0,173.11,1164877.0
2018-01-10 12:30:00-05:00,173.1,173.45,173.0947,173.375,677344.0
2018-01-10 13:00:00-05:00,173.375,173.45,173.04,173.1938,819688.0
2018-01-10 13:30:00-05:00,173.19,173.73,173.13,173.695,919751.0
2018-01-10 14:00:00-05:00,173.7,173.91,173.53,173.575,3133193.0
2018-01-10 14:30:00-05:00,173.57,173.835,173.43,173.7227,1030210.0
2018-01-10 15:00:00-05:00,173.72,173.82,173.53,173.81,933006.0
2018-01-10 15:30:00-05:00,173.806,174.3,173.8,174.245,2938010.0
2018-01-10 16:00:00-05:00,174.13,174.29,174.08,174.15,356832.0
2018-01-10 16:30:00-05:00,174.23,174.29,174.2,174.24,3875.0
2018-01-10 17:00:00-05:00,174.24,174.29,174.2,174.29,165700.0
2018-01-10 17:30:00-05:00,174.2,174.3,174.2,174.3,40998.0
2018-01-10 18:00:00-05:00,174.33,174.33,174.2,174.2,600.0
2018-01-10 18:30:00-05:00,174.25,174.29,174.2,174.29,595.0
2018-01-10 19:00:00-05:00,174.29,174.29,174.29,174.29,136.0
2018-01-10 19:30:00-05:00,174.27,174.45,174.27,174.45,5822.0
2018-01-11 04:00:00-05:00,174.48,174.48,174.48,174.48,150.0
2018-01-11 04:30:00-05:00,174.29,174.29,174.29,174.29,205.0
2018-01-11 05:00:00-05:00,174.25,174.25,174.25,174.25,835.0
2018-01-11 05:30:00-05:00,174.23,174.23,174.0,174.0,1197.0
2018-01-11 06:30:00-05:00,174.35,174.35,174.1,174.1,821.0
2018-01-11 07:00:00-05:00,174.38,174.73,174.3,174.63,12466.0
2018-01-11 07:30:00-05:00,174.73,174.75,174.65,174.7,8120.0
2018-01-11 08:00:00-05:00,174.7,174.8,174.31,174.71,28447.0
2018-01-11 08:30:00-05:00,174.72,174.72,174.5,174.6,21978.0
2018-01-11 09:00:00-05:00,174.59,174.7,174.34,174.59,25243.0
2018-01-11 09:30:00-05:00,174.59,175.48,174.49,175.1,3411851.0
2018-01-11 10:00:00-05:00,175.1099,175.4886,174.82,175.0103,1608506.0
2018-01-11 10:30:00-05:00,175.01,175.3,174.83,175.2421,1137987.0
2018-01-11 11:00:00-05:00,175.24,175.39,175.15,175.25,1140401.0
2018-01-11 11:30:00-05:00,175.25,175.375,174.98,175.08,1019882.0
2018-01-11 12:00:00-05:00,175.0853,175.28,174.95,175.18,896443.0
2018-01-11 12:30:00-05:00,175.18,175.29,175.081,175.21,949401.0
2018-01-11 13:00:00-05:00,175.22,175.27,174.98,174.99,655233.0
2018-01-11 13:30:00-05:00,174.99,175.0601,174.9,175.036,590671.0
2018-01-11 14:00:00-05:00,175.03,175.205,174.96,175.1249,705555.0
2018-01-11 14:30:00-05:00,175.13,175.16,174.95,175.06,619170.0
2018-01-11 15:00:00-05:00,175.05,175.19,174.99,175.12,846900.0
2018-01-11 15:30:00-05:00,175.1155,175.35,175.08,175.27,2192674.0
2018-01-11 16:00:00-05:00,175.27,175.35,174.05,175.27,876749.0
2018-01-11 16:30:00-05:00,175.26,175.3,175.21,175.28,46790.0
2018-01-11 17:00:00-05:00,175.28,175.32,175.28,175.29,752953.0
2018-01-11 17:30:00-05:00,175.25,175.3,175.2,175.29,1804.0
2018-01-11 18:00:00-05:00,175.26,175.29,175.23,175.24,2137.0
2018-01-11 18:30:00-05:00,175.24,175.27,175.21,175.21,4029.0
2018-01-11 19:00:00-05:00,175.25,175.25,175.21,175.21,2709.0
2018-01-11 19:30:00-05:00,175.22,175.24,175.15,175.24,2718.0
2018-01-12 04:00:00-05:00,175.7,175.7,175.7,175.7,1052.0
2018-01-12 04:30:00-05:00,175.47,175.47,175.4,175.4,1960.0
2018-01-12 05:00:00-05:00,175.4,175.4,175.4,175.4,200.0
2018-01-12 06:30:00-05:00,175.74,175.74,175.65,175.65,1192.0
2018-01-12 07:00:00-05:00,175.55,175.8,175.44,175.71,19402.0
2018-01-12 07:30:00-05:00,175.77,175.94,175.69,175.91,15027.0
2018-01-12 08:00:00-05:00,175.5,176.51,175.5,176.49,92844.0
2018-01-12 08:30:00-05:00,176.49,176.6,175.61,175.65,157542.0
2018-01-12 09:00:00-05:00,175.68,176.05,175.62,176.01,66919.0
2018-01-12 09:30:00-05:00,176.18,176.33,175.65,175.97,3505342.0
2018-01-12 10:00:00-05:00,175.97,176.395,175.9445,176.39,1563029.0
2018-01-12 10:30:00-05:00,176.39,177.06,176.36,176.81,2338602.0
2018-01-12 11:00:00-05:00,176.8199,176.82,176.65,176.77,206577.0
