timestamp,open,high,low,close,volume
2018-01-02 04:00:00-05:00,169.1,169.1,169.1,169.1,1018.0
2018-01-02 04:05:00-05:00,169.11,169.11,169.11,169.11,1000.0
2018-01-02 04:40:00-05:00,169.2,169.2,169.2,169.2,1000.0
2018-01-02 04:50:00-05:00,169.16,169.16,169.16,169.16,168.0
2018-01-02 04:55:00-05:00,169.14,169.18,169.1,169.18,5260.0
2018-01-02 05:00:00-05:00,169.25,169.25,169.25,169.25,200.0
2018-01-02 05:05:00-05:00,169.15,169.29,169.0,169.0,3586.0
2018-01-02 05:15:00-05:00,169.03,169.19,169.03,169.19,752.0
2018-01-02 05:20:00-05:00,169.18,169.18,169.18,169.18,300.0
2018-01-02 05:25:00-05:00,169.18,169.19,169.18,169.19,348.0
2018-01-02 05:45:00-05:00,169.35,169.35,169.35,169.35,221.0
2018-01-02 06:05:00-05:00,169.34,169.34,169.34,169.34,4939.0
2018-01-02 06:40:00-05:00,169.48,169.49,169.48,169.49,616.0
2018-01-02 06:45:00-05:00,169.49,169.49,169.49,169.49,351.0
2018-01-02 06:50:00-05:00,169.49,169.54,169.49,169.54,796.0
2018-01-02 06:55:00-05:00,169.58,169.67,169.58,169.67,5178.0
2018-01-02 07:00:00-05:00,169.52,169.63,169.51,169.63,4675.0
2018-01-02 07:05:00-05:00,169.65,169.68,169.65,169.68,2453.0
2018-01-02 07:10:00-05:00,169.7,169.81,169.7,169.81,2450.0
2018-01-02 07:15:00-05:00,169.82,169.85,169.81,169.85,1314.0
2018-01-02 07:20:00-05:00,169.85,169.85,169.82,169.85,777.0
2018-01-02 07:25:00-05:00,169.81,169.85,169.81,169.85,2597.0
2018-01-02 07:30:00-05:00,169.95,170.07,169.95,170.03,5428.0
2018-01-02 07:35:00-05:00,170.02,170.2,170.01,170.09,9535.0
2018-01-02 07:40:00-05:00,170.06,170.13,170.06,170.1,2406.0
2018-01-02 07:45:00-05:00,170.05,170.05,169.96,169.96,4163.0
2018-01-02 07:50:00-05:00,170.04,170.04,170.04,170.04,220.0
2018-01-02 07:55:00-05:00,170.02,170.05,170.02,170.05,1005.0
2018-01-02 08:00:00-05:00,170.01,170.12,169.53,169.9,9382.0
2018-01-02 08:05:00-05:00,169.9,170.0,169.81,170.0,1433.0
2018-01-02 08:10:00-05:00,169.85,170.0,169.85,169.95,4950.0
2018-01-02 08:15:00-05:00,169.85,169.95,169.85,169.95,4271.0
2018-01-02 08:20:00-05:00,169.98,170.09,169.98,170.09,14922.0
2018-01-02 08:25:00-05:00,170.09,170.12,170.0,170.05,23400.0
2018-01-02 08:30:00-05:00,170.09,170.17,170.0,170.15,17495.0
2018-01-02 08:35:00-05:00,170.11,170.12,170.08,170.1,1407.0
2018-01-02 08:40:00-05:00,170.09,170.13,170.09,170.13,2000.0
2018-01-02 08:45:00-05:00,170.14,170.14,170.05,170.12,4572.0
2018-01-02 08:50:00-05:00,170.12,170.19,170.12,170.15,17723.0
2018-01-02 08:55:00-05:00,170.12,170.16,170.12,170.12,11853.0
2018-01-02 09:00:00-05:00,170.15,170.19,170.12,170.15,7735.0
2018-01-02 09:05:00-05:00,170.15,170.22,170.15,170.22,8673.0
2018-01-02 09:10:00-05:00,170.24,170.28,170.19,170.25,8682.0
2018-01-02 09:15:00-05:00,170.24,170.24,170.18,170.22,1846.0
2018-01-02 09:20:00-05:00,170.2,170.2,170.14,170.14,7459.0
2018-01-02 09:25:00-05:00,170.14,170.33,170.05,170.22,34288.0
2018-01-02 09:30:00-05:00,170.16,170.22,169.26,169.6499,1550327.0
2018-01-02 09:35:00-05:00,169.64,170.2,169.5,170.05,852125.0
2018-01-02 09:40:00-05:00,170.05,170.35,169.95,170.3499,872721.0
2018-01-02 09:45:00-05:00,170.335,170.92,170.335,170.72,1066155.0
2018-01-02 09:50:00-05:00,170.72,171.04,170.7045,170.98,663353.0
2018-01-02 09:55:00-05:00,170.98,171.07,170.6987,170.98,480225.0
2018-01-02 10:00:00-05:00,170.97,171.19,170.86,171.12,551678.0
2018-01-02 10:05:00-05:00,171.13,171.375,171.0,171.291,420518.0
2018-01-02 10:10:00-05:00,171.29,171.3,171.06,171.15,400495.0
2018-01-02 10:15:00-05:00,171.14,171.33,171.1,171.23,345287.0
2018-01-02 10:20:00-05:00,171.221,171.28,171.09,171.1645,284434.0
2018-01-02 10:25:00-05:00,171.1667,171.58,171.1667,171.5599,481149.0
2018-01-02 10:30:00-05:00,171.54,171.6,171.41,171.465,317725.0
2018-01-02 10:35:00-05:00,171.455,171.55,171.32,171.46,406902.0
2018-01-02 10:40:00-05:00,171.4668,171.57,171.38,171.393,256564.0
2018-01-02 10:45:00-05:00,171.4,171.45,171.2101,171.36,378109.0
2018-01-02 10:50:00-05:00,171.36,171.41,171.25,171.4,268432.0
2018-01-02 10:55:00-05:00,171.4,171.54,171.4,171.505,280741.0
2018-01-02 11:00:00-05:00,171.5,171.53,171.3068,171.33,238388.0
