timestamp,open,high,low,close,volume
2018-01-02 04:00:00-05:00,169.1,169.2,169.1,169.18,8446.0
2018-01-02 05:00:00-05:00,169.25,169.35,169.0,169.35,5407.0
2018-01-02 06:00:00-05:00,169.34,169.67,169.34,169.67,11880.0
2018-01-02 07:00:00-05:00,169.52,170.2,169.51,170.05,37023.0
2018-01-02 08:00:00-05:00,170.01,170.19,169.53,170.12,113408.0
2018-01-02 09:00:00-05:00,170.15,171.07,169.26,170.98,5553589.0
2018-01-02 10:00:00-05:00,170.97,171.6,170.86,171.505,4392034.0
2018-01-02 11:00:00-05:00,171.5,171.53,171.1,171.21,2658887.0
2018-01-02 12:00:00-05:00,171.205,171.5,171.19,171.28,1759926.0
2018-01-02 13:00:00-05:00,171.29,171.7,171.2838,171.6886,1929676.0
2018-01-02 14:00:00-05:00,171.68,172.11,171.66,171.98,2943062.0
2018-01-02 15:00:00-05:00,171.98,172.3,171.7,172.26,3677246.0
2018-01-02 16:00:00-05:00,172.19,172.26,172.02,172.2,355107.0
2018-01-02 17:00:00-05:00,172.14,172.24,172.04,172.11,143136.0
2018-01-02 18:00:00-05:00,172.12,172.23,172.03,172.15,12592.0
2018-01-02 19:00:00-05:00,172.05,172.3,172.05,172.3,10648.0
2018-01-03 04:00:00-05:00,172.66,172.66,172.66,172.66,758.0
2018-01-03 05:00:00-05:00,172.66,172.66,172.66,172.66,227.0
2018-01-03 06:00:00-05:00,172.79,172.79,172.75,172.75,5375.0
2018-01-03 07:00:00-05:00,172.75,172.75,172.5,172.55,25254.0
2018-01-03 08:00:00-05:00,172.55,172.65,172.42,172.5,57320.0
2018-01-03 09:00:00-05:00,172.55,173.9,172.18,173.865,4506640.0
2018-01-03 10:00:00-05:00,173.89,174.55,173.76,174.15,4884741.0
2018-01-03 11:00:00-05:00,174.16,174.29,173.5,173.66,3479485.0
2018-01-03 12:00:00-05:00,173.67,173.73,173.22,173.32,2521589.0
2018-01-03 13:00:00-05:00,173.33,173.49,172.93,172.972,2031398.0
2018-01-03 14:00:00-05:00,172.98,173.085,172.33,172.39,2896615.0
2018-01-03 15:00:00-05:00,172.385,172.59,171.96,172.18,6026757.0
2018-01-03 16:00:00-05:00,172.17,172.23,171.91,171.99,864342.0
2018-01-03 17:00:00-05:00,171.99,172.14,171.94,172.07,38714.0
2018-01-03 18:00:00-05:00,172.1,172.12,171.94,172.0,145923.0
2018-01-03 19:00:00-05:00,172.0,172.07,171.96,172.0,168102.0
2018-01-04 04:00:00-05:00,172.4,172.41,172.4,172.4,1169.0
2018-01-04 05:00:00-05:00,172.6,172.8,172.6,172.8,1699.0
2018-01-04 06:00:00-05:00,172.61,172.68,172.5,172.68,5882.0
2018-01-04 07:00:00-05:00,172.56,172.77,172.53,172.61,18079.0
2018-01-04 08:00:00-05:00,172.68,172.88,172.56,172.8,72111.0
2018-01-04 09:00:00-05:00,172.8,173.16,172.08,172.94,3922605.0
2018-01-04 10:00:00-05:00,172.94,173.47,172.66,172.955,3953445.0
2018-01-04 11:00:00-05:00,172.96,173.47,172.75,173.03,3005441.0
2018-01-04 12:00:00-05:00,173.02,173.2163,172.66,172.84,1963644.0
2018-01-04 13:00:00-05:00,172.83,172.94,172.6,172.94,1565056.0
2018-01-04 14:00:00-05:00,172.93,173.19,172.85,173.13,1881607.0
2018-01-04 15:00:00-05:00,173.13,173.24,172.95,173.02,3632945.0
2018-01-04 16:00:00-05:00,173.03,173.22,173.0,173.22,589916.0
2018-01-04 17:00:00-05:00,173.2,173.24,173.17,173.17,26170.0
2018-01-04 18:00:00-05:00,173.19,173.2,172.7,172.98,39615.0
2018-01-04 19:00:00-05:00,173.0,173.33,172.9,173.33,32321.0
2018-01-05 04:00:00-05:00,172.7,173.0,172.7,173.0,4431.0
2018-01-05 05:00:00-05:00,173.0,173.44,173.0,173.44,6649.0
2018-01-05 06:00:00-05:00,173.5,173.6,173.26,173.3,8503.0
2018-01-05 07:00:00-05:00,173.32,173.55,173.15,173.41,29281.0
2018-01-05 08:00:00-05:00,173.5,173.82,173.3,173.76,88479.0
2018-01-05 09:00:00-05:00,173.64,174.19,173.05,174.08,3532036.0
2018-01-05 10:00:00-05:00,174.1,175.19,173.78,175.135,4581037.0
2018-01-05 11:00:00-05:00,175.135,175.175,174.73,174.94,2326428.0
2018-01-05 12:00:00-05:00,174.94,174.94,174.56,174.86,2029590.0
2018-01-05 13:00:00-05:00,174.8629,175.03,174.7539,175.01,1493110.0
2018-01-05 14:00:00-05:00,175.034,175.08,174.65,174.85,1776559.0
2018-01-05 15:00:00-05:00,174.84,175.37,174.75,174.96,4778197.0
2018-01-05 16:00:00-05:00,175.01,175.03,174.97,174.99,695036.0
2018-01-05 17:00:00-05:00,174.99,175.1,174.99,175.0,65967.0
2018-01-05 18:00:00-05:00,174.98,175.07,174.97,174.98,6288.0
2018-01-05 19:00:00-05:00,174.98,175.07,174.98,175.07,6734.0
2018-01-08 04:00:00-05:00,175.1,175.1,175.1,175.1,481.0
2018-01-08 06:00:00-05:00,175.3,175.3,174.9,174.9,1374.0
2018-01-08 07:00:00-05:00,175.09,175.09,174.75,174.85,23309.0
2018-01-08 08:00:00-05:00,175.02,175.08,174.51,174.75,53702.0
2018-01-08 09:00:00-05:00,174.75,175.61,174.27,175.0,3347270.0
2018-01-08 10:00:00-05:00,175.0,175.095,174.47,174.85,3192486.0
2018-01-08 11:00:00-05:00,174.855,175.14,174.78,174.9,1991881.0
2018-01-08 12:00:00-05:00,174.91,174.955,174.47,174.53,1633664.0
2018-01-08 13:00:00-05:00,174.54,174.93,174.54,174.7,1313473.0
2018-01-08 14:00:00-05:00,174.7,174.71,174.28,174.44,1700485.0
2018-01-08 15:00:00-05:00,174.44,174.56,173.93,174.34,4497623.0
2018-01-08 16:00:00-05:00,174.35,174.35,174.19,174.19,631633.0
2018-01-08 17:00:00-05:00,174.35,174.59,174.22,174.44,287402.0
2018-01-08 18:00:00-05:00,174.5,174.55,174.45,174.51,7396.0
2018-01-08 19:00:00-05:00,174.5,174.8,174.49,174.8,24119.0
2018-01-09 04:00:00-05:00,174.79,174.79,174.51,174.51,599.0
2018-01-09 05:00:00-05:00,174.5,174.5,174.5,174.5,100.0
2018-01-09 06:00:00-05:00,174.4,174.65,174.35,174.53,10957.0
2018-01-09 07:00:00-05:00,174.5,174.7,174.38,174.54,36767.0
2018-01-09 08:00:00-05:00,174.7,174.89,174.4,174.72,59690.0
2018-01-09 09:00:00-05:00,174.72,174.85,173.41,173.62,4104250.0
2018-01-09 10:00:00-05:00,173.63,174.185,173.41,174.01,3618202.0
2018-01-09 11:00:00-05:00,174.02,174.61,173.925,174.54,2425332.0
2018-01-09 12:00:00-05:00,174.55,174.9101,174.35,174.78,2083326.0
2018-01-09 13:00:00-05:00,174.78,175.06,174.7,174.75,1900092.0
2018-01-09 14:00:00-05:00,174.76,174.79,174.44,174.79,1785028.0
2018-01-09 15:00:00-05:00,174.785,174.81,174.2,174.33,3616290.0
2018-01-09 16:00:00-05:00,174.35,174.35,173.91,174.07,728427.0
2018-01-09 17:00:00-05:00,174.05,174.1,174.0,174.0,10348.0
2018-01-09 18:00:00-05:00,173.96,174.1,173.95,174.05,11231.0
2018-01-09 19:00:00-05:00,174.04,174.08,174.0,174.0,5092.0
2018-01-10 04:00:00-05:00,173.9,173.9,173.43,173.45,4739.0
2018-01-10 05:00:00-05:00,173.33,173.33,173.08,173.15,6577.0
2018-01-10 06:00:00-05:00,172.98,172.98,172.6,172.7,17047.0
2018-01-10 07:00:00-05:00,172.73,173.08,172.5,172.81,73560.0
2018-01-10 08:00:00-05:00,172.82,173.8,172.57,173.24,111528.0
2018-01-10 09:00:00-05:00,173.2,173.91,173.0,173.32,3623107.0
2018-01-10 10:00:00-05:00,173.36,174.21,173.031,173.58,4050299.0
2018-01-10 11:00:00-05:00,173.5759,173.91,173.18,173.21,2432325.0
2018-01-10 12:00:00-05:00,173.2001,173.45,173.0,173.375,1842221.0
2018-01-10 13:00:00-05:00,173.375,173.73,173.04,173.695,1739439.0
2018-01-10 14:00:00-05:00,173.7,173.91,173.43,173.7227,4163403.0
2018-01-10 15:00:00-05:00,173.72,174.3,173.53,174.245,3871016.0
2018-01-10 16:00:00-05:00,174.13,174.29,174.08,174.24,360707.0
2018-01-10 17:00:00-05:00,174.24,174.3,174.2,174.3,206698.0
2018-01-10 18:00:00-05:00,174.33,174.33,174.2,174.29,1195.0
2018-01-10 19:00:00-05:00,174.29,174.45,174.27,174.45,5958.0
2018-01-11 04:00:00-05:00,174.48,174.48,174.29,174.29,355.0
2018-01-11 05:00:00-05:00,174.25,174.25,174.0,174.0,2032.0
2018-01-11 06:00:00-05:00,174.35,174.35,174.1,174.1,821.0
2018-01-11 07:00:00-05:00,174.38,174.75,174.3,174.7,20586.0
2018-01-11 08:00:00-05:00,174.7,174.8,174.31,174.6,50425.0
2018-01-11 09:00:00-05:00,174.59,175.48,174.34,175.1,3437094.0
2018-01-11 10:00:00-05:00,175.1099,175.4886,174.82,175.2421,2746493.0
2018-01-11 11:00:00-05:00,175.24,175.39,174.98,175.08,2160283.0
2018-01-11 12:00:00-05:00,175.0853,175.29,174.95,175.21,1845844.0
2018-01-11 13:00:00-05:00,175.22,175.27,174.9,175.036,1245904.0
2018-01-11 14:00:00-05:00,175.03,175.205,174.95,175.06,1324725.0
2018-01-11 15:00:00-05:00,175.05,175.35,174.99,175.27,3039574.0
2018-01-11 16:00:00-05:00,175.27,175.35,174.05,175.28,923539.0
2018-01-11 17:00:00-05:00,175.28,175.32,175.2,175.29,754757.0
2018-01-11 18:00:00-05:00,175.26,175.29,175.21,175.21,6166.0
2018-01-11 19:00:00-05:00,175.25,175.25,175.15,175.24,5427.0
2018-01-12 04:00:00-05:00,175.7,175.7,175.4,175.4,3012.0
2018-01-12 05:00:00-05:00,175.4,175.4,175.4,175.4,200.0
2018-01-12 06:00:00-05:00,175.74,175.74,175.65,175.65,1192.0
2018-01-12 07:00:00-05:00,175.55,175.94,175.44,175.91,34429.0
2018-01-12 08:00:00-05:00,175.5,176.6,175.5,175.65,250386.0
2018-01-12 09:00:00-05:00,175.68,176.33,175.62,175.97,3572261.0
2018-01-12 10:00:00-05:00,175.97,177.06,175.9445,176.81,3901631.0
2018-01-12 11:00:00-05:00,176.8199,176.82,176.65,176.77,206577.0
