timestamp,open,high,low,close,volume
2018-01-02 00:00:00-05:00,170.16,172.3,169.26,172.26,25555934.0
2018-01-03 00:00:00-05:00,172.53,174.55,171.96,172.23,29495399.0
2018-01-04 00:00:00-05:00,172.54,173.47,172.08,173.03,22434597.0
2018-01-05 00:00:00-05:00,173.44,175.37,173.05,175.0,23660018.0
2018-01-08 00:00:00-05:00,174.35,175.61,173.93,174.35,20567766.0
2018-01-09 00:00:00-05:00,174.55,175.06,173.41,174.33,21583997.0
2018-01-10 00:00:00-05:00,173.16,174.3,173.0,174.29,23959895.0
2018-01-11 00:00:00-05:00,174.59,175.4886,174.49,175.28,18667729.0
2018-01-12 00:00:00-05:00,176.18,177.36,175.65,177.09,24203080.0
2018-01-16 00:00:00-05:00,177.9,179.39,176.14,176.19,29531947.0
2018-01-17 00:00:00-05:00,176.15,179.25,175.07,179.1,34386836.0
2018-01-18 00:00:00-05:00,179.37,180.1,178.25,179.26,31193352.0
2018-01-19 00:00:00-05:00,178.61,179.58,177.41,178.46,32425067.0
2018-01-22 00:00:00-05:00,177.3,177.78,176.602,177.0,27108551.0
2018-01-23 00:00:00-05:00,177.3,179.44,176.82,177.04,32689146.0
2018-01-24 00:00:00-05:00,177.25,177.3,173.2,174.22,51105080.0
2018-01-25 00:00:00-05:00,174.505,174.95,170.53,171.11,41529004.0
2018-01-26 00:00:00-05:00,172.0,172.0,170.06,171.51,39124511.0
2018-01-29 00:00:00-05:00,170.16,170.16,167.07,167.96,50640406.0
2018-01-30 00:00:00-05:00,165.525,167.37,164.7,166.97,46048185.0
2018-01-31 00:00:00-05:00,166.87,168.4417,166.5,167.43,32478930.0
2018-02-01 00:00:00-05:00,167.165,168.62,166.76,167.78,47230787.0
2018-02-02 00:00:00-05:00,166.0,166.8,160.1,160.5,86593825.0
2018-02-05 00:00:00-05:00,159.1,163.88,156.0,156.49,72738522.0
2018-02-06 00:00:00-05:00,154.83,163.72,154.0,163.03,68218838.0
2018-02-07 00:00:00-05:00,163.085,163.4,159.0685,159.54,51608580.0
2018-02-08 00:00:00-05:00,160.29,161.0,155.03,155.15,54390516.0
2018-02-09 00:00:00-05:00,157.07,157.89,150.24,156.41,70422608.0
2018-02-12 00:00:00-05:00,158.5,163.89,157.51,162.71,60219539.0
2018-02-13 00:00:00-05:00,161.95,164.75,161.65,164.34,32549163.0
2018-02-14 00:00:00-05:00,163.045,167.54,162.88,167.37,40628533.0
2018-02-15 00:00:00-05:00,169.79,173.09,169.0,172.99,51147171.0
2018-02-16 00:00:00-05:00,172.36,174.82,171.77,172.43,40161891.0
2018-02-20 00:00:00-05:00,172.05,174.26,171.42,171.85,33930540.0
2018-02-21 00:00:00-05:00,172.83,174.12,171.01,171.07,37471623.0
2018-02-22 00:00:00-05:00,171.8,173.95,171.71,172.5,30989840.0
2018-02-23 00:00:00-05:00,173.67,175.65,173.54,175.5,33812360.0
2018-02-26 00:00:00-05:00,176.35,179.39,176.21,178.97,38124174.0
2018-02-27 00:00:00-05:00,179.1,180.48,178.16,178.39,38910625.0
2018-02-28 00:00:00-05:00,179.26,180.615,178.05,178.12,37782138.0
2018-03-01 00:00:00-05:00,178.54,179.775,172.66,175.0,48801970.0
2018-03-02 00:00:00-05:00,172.8,176.3,172.45,176.21,38453950.0
2018-03-05 00:00:00-05:00,175.21,177.74,174.52,176.82,28401366.0
2018-03-06 00:00:00-05:00,177.91,178.25,176.13,176.67,23788506.0
2018-03-07 00:00:00-05:00,174.94,175.85,174.27,175.03,31703462.0
2018-03-08 00:00:00-05:00,175.48,177.12,175.07,176.94,23774107.0
2018-03-09 00:00:00-05:00,177.96,180.0,177.39,179.98,32160162.0
2018-03-12 00:00:00-04:00,180.29,182.39,180.21,181.72,32205731.0
2018-03-13 00:00:00-04:00,182.59,183.5,179.24,179.97,31693529.0
2018-03-14 00:00:00-04:00,180.32,180.52,177.81,178.44,29368356.0
2018-03-15 00:00:00-04:00,178.5,180.24,178.0701,178.65,22743798.0
2018-03-16 00:00:00-04:00,178.65,179.12,177.62,178.02,39404688.0
2018-03-19 00:00:00-04:00,177.32,177.47,173.66,175.3,33441771.0
2018-03-20 00:00:00-04:00,175.24,176.8,174.94,175.24,19632400.0
2018-03-21 00:00:00-04:00,175.04,175.09,171.26,171.27,37054935.0
2018-03-22 00:00:00-04:00,170.0,172.68,168.6,168.85,41390767.0
2018-03-23 00:00:00-04:00,168.39,169.92,164.94,164.94,41028784.0
2018-03-26 00:00:00-04:00,168.07,173.1,166.44,172.77,37541236.0
2018-03-27 00:00:00-04:00,173.68,175.15,166.92,168.34,40922579.0
2018-03-28 00:00:00-04:00,167.25,170.02,165.19,166.48,40608545.0
2018-03-29 00:00:00-04:00,167.805,171.75,166.9,167.78,38398505.0
2018-04-02 00:00:00-04:00,167.88,168.94,164.47,166.68,37536191.0
2018-04-03 00:00:00-04:00,167.64,168.7455,164.88,168.39,30278046.0
2018-04-04 00:00:00-04:00,164.88,172.01,164.77,171.61,34605489.0
2018-04-05 00:00:00-04:00,172.58,174.2304,172.08,172.8,26894197.0
2018-04-06 00:00:00-04:00,170.97,172.48,168.2,168.38,35005290.0
2018-04-09 00:00:00-04:00,169.88,173.09,169.845,170.05,29017718.0
2018-04-10 00:00:00-04:00,173.0,174.0,171.53,173.25,28614241.0
2018-04-11 00:00:00-04:00,172.23,173.9232,171.7,172.44,22431640.0
2018-04-12 00:00:00-04:00,173.41,175.0,173.04,174.14,22889285.0
2018-04-13 00:00:00-04:00,174.78,175.84,173.85,174.73,25124255.0
2018-04-16 00:00:00-04:00,175.0301,176.19,174.8301,175.82,21578420.0
2018-04-17 00:00:00-04:00,176.49,178.9365,176.41,178.24,26605442.0
2018-04-18 00:00:00-04:00,177.81,178.82,176.88,177.84,20754538.0
2018-04-19 00:00:00-04:00,174.95,175.39,172.66,172.8,34808800.0
2018-04-20 00:00:00-04:00,170.595,171.2184,165.43,165.72,65491140.0
2018-04-23 00:00:00-04:00,166.8348,166.92,164.09,165.24,36512977.0
2018-04-24 00:00:00-04:00,165.67,166.33,161.2201,162.94,33692017.0
2018-04-25 00:00:00-04:00,162.62,165.42,162.41,163.65,28382084.0
2018-04-26 00:00:00-04:00,164.12,165.73,163.37,164.22,27963014.0
2018-04-27 00:00:00-04:00,164.0,164.33,160.63,162.32,35655839.0
2018-04-30 00:00:00-04:00,162.1302,167.26,161.84,165.26,42427424.0
2018-05-01 00:00:00-04:00,166.4102,169.2,165.27,169.1,53569376.0
2018-05-02 00:00:00-04:00,175.225,177.75,173.8,176.57,66539371.0
2018-05-03 00:00:00-04:00,175.88,177.5,174.4411,176.89,34068180.0
2018-05-04 00:00:00-04:00,178.25,184.25,178.17,183.83,56201317.0
2018-05-07 00:00:00-04:00,185.18,187.67,184.75,185.16,42451423.0
2018-05-08 00:00:00-04:00,184.99,186.22,183.665,186.05,28402777.0
2018-05-09 00:00:00-04:00,186.55,187.4,185.22,187.36,23211241.0
2018-05-10 00:00:00-04:00,187.74,190.37,187.65,190.04,27989289.0
2018-05-11 00:00:00-04:00,189.49,190.06,187.45,188.59,26112221.0
2018-05-14 00:00:00-04:00,189.01,189.53,187.86,188.15,20730972.0
2018-05-15 00:00:00-04:00,186.78,187.07,185.1,186.44,23695159.0
2018-05-16 00:00:00-04:00,186.07,188.46,186.0,188.18,19183064.0
2018-05-17 00:00:00-04:00,188.0,188.91,186.36,186.99,17294029.0
2018-05-18 00:00:00-04:00,187.19,187.8102,186.13,186.31,18251128.0
2018-05-21 00:00:00-04:00,188.0,189.27,186.9106,187.63,18400787.0
2018-05-22 00:00:00-04:00,188.375,188.88,186.78,187.16,15240704.0
2018-05-23 00:00:00-04:00,186.35,188.5,185.76,188.36,20058415.0
2018-05-24 00:00:00-04:00,188.77,188.84,186.21,188.15,23233975.0
2018-05-25 00:00:00-04:00,188.23,189.65,187.65,188.58,17460963.0
2018-05-29 00:00:00-04:00,187.6,188.75,186.87,187.9,22514075.0
2018-05-30 00:00:00-04:00,187.72,188.0,186.78,187.5,18690547.0
2018-05-31 00:00:00-04:00,187.22,188.23,186.14,186.87,27482793.0
2018-06-01 00:00:00-04:00,187.9912,190.26,187.75,190.24,23442510.0
2018-06-04 00:00:00-04:00,191.635,193.42,191.35,191.83,26266174.0
2018-06-05 00:00:00-04:00,193.065,193.94,192.36,193.31,21565963.0
2018-06-06 00:00:00-04:00,193.63,194.08,191.92,193.98,20533619.0
2018-06-07 00:00:00-04:00,194.14,194.2,192.335,193.46,21328780.0
2018-06-08 00:00:00-04:00,191.17,192.0,189.77,191.7,26656799.0
2018-06-11 00:00:00-04:00,191.35,191.97,190.21,191.23,18308460.0
2018-06-12 00:00:00-04:00,191.385,192.611,191.15,192.28,16911141.0
2018-06-13 00:00:00-04:00,192.42,192.88,190.44,190.7,21638393.0
2018-06-14 00:00:00-04:00,191.55,191.57,190.22,190.8,21610074.0
2018-06-15 00:00:00-04:00,190.03,190.16,188.26,188.84,61719160.0
2018-06-18 00:00:00-04:00,187.88,189.22,187.2,188.74,18484865.0
2018-06-19 00:00:00-04:00,185.14,186.33,183.45,185.69,33578455.0
2018-06-20 00:00:00-04:00,186.35,187.2,185.73,186.5,20628701.0
2018-06-21 00:00:00-04:00,187.25,188.35,184.94,185.46,25711898.0
2018-06-22 00:00:00-04:00,186.12,186.15,184.7,184.92,27200447.0
2018-06-25 00:00:00-04:00,183.4,184.92,180.73,182.17,31663096.0
2018-06-26 00:00:00-04:00,182.99,186.53,182.54,184.43,24569201.0
2018-06-27 00:00:00-04:00,185.2278,187.28,184.03,184.16,25285328.0
2018-06-28 00:00:00-04:00,184.1,186.21,183.8,185.5,17365235.0
2018-06-29 00:00:00-04:00,186.29,187.19,182.91,185.11,22737666.0
2018-07-02 00:00:00-04:00,183.82,187.3,183.42,187.18,17731343.0
2018-07-03 00:00:00-04:00,187.79,187.95,183.54,183.92,13954806.0
2018-07-05 00:00:00-04:00,185.26,186.41,184.28,185.4,16604248.0
2018-07-06 00:00:00-04:00,185.42,188.434,185.2,187.97,17485245.0
2018-07-09 00:00:00-04:00,189.5,190.68,189.3,190.58,19756634.0
2018-07-10 00:00:00-04:00,190.71,191.28,190.1801,190.35,15939149.0
2018-07-11 00:00:00-04:00,188.5,189.7799,187.61,187.88,18831470.0
2018-07-12 00:00:00-04:00,189.53,191.41,189.31,191.03,18041131.0
2018-07-13 00:00:00-04:00,191.08,191.84,190.9,191.33,12519792.0
2018-07-16 00:00:00-04:00,191.52,192.65,190.415,190.91,15043110.0
2018-07-17 00:00:00-04:00,189.75,191.87,189.2,191.45,15534523.0
2018-07-18 00:00:00-04:00,191.78,191.8,189.93,190.4,16393381.0
2018-07-19 00:00:00-04:00,189.69,192.55,189.69,191.88,20286752.0
2018-07-20 00:00:00-04:00,191.78,192.43,190.17,191.44,20520842.0
2018-07-23 00:00:00-04:00,190.68,191.96,189.56,191.61,15989365.0
2018-07-24 00:00:00-04:00,192.45,193.6601,192.05,193.0,18697898.0
2018-07-25 00:00:00-04:00,193.0602,194.85,192.43,194.82,16826483.0
2018-07-26 00:00:00-04:00,194.61,195.96,193.61,194.21,19075964.0
2018-07-27 00:00:00-04:00,194.99,195.19,190.1,190.98,24023972.0
2018-07-30 00:00:00-04:00,191.9,192.2,189.07,189.91,21016035.0
2018-07-31 00:00:00-04:00,190.3,192.14,189.34,190.29,39373038.0
2018-08-01 00:00:00-04:00,199.13,201.76,197.31,201.5,67935641.0
2018-08-02 00:00:00-04:00,200.58,208.38,200.35,207.39,62404012.0
2018-08-03 00:00:00-04:00,207.03,208.74,205.4803,207.99,33447396.0
2018-08-06 00:00:00-04:00,208.0,209.25,207.07,209.07,25425387.0
2018-08-07 00:00:00-04:00,209.32,209.5,206.76,207.11,25587387.0
2018-08-08 00:00:00-04:00,206.05,207.81,204.52,207.25,22525487.0
2018-08-09 00:00:00-04:00,207.28,209.78,207.2,208.88,23470111.0
2018-08-10 00:00:00-04:00,207.36,209.1,206.67,207.53,24611202.0
2018-08-13 00:00:00-04:00,207.7,210.952,207.7,208.87,25890680.0
2018-08-14 00:00:00-04:00,210.155,210.56,208.26,209.75,20748010.0
2018-08-15 00:00:00-04:00,209.22,210.74,208.33,210.24,28807564.0
2018-08-16 00:00:00-04:00,211.75,213.8121,211.47,213.32,28500367.0
2018-08-17 00:00:00-04:00,213.44,217.95,213.16,217.58,35426997.0
2018-08-20 00:00:00-04:00,218.1,219.18,215.11,215.46,30287695.0
2018-08-21 00:00:00-04:00,216.8,217.19,214.025,215.04,26159755.0
2018-08-22 00:00:00-04:00,214.1,216.36,213.84,215.05,19018131.0
2018-08-23 00:00:00-04:00,214.65,217.05,214.6,215.49,18863224.0
2018-08-24 00:00:00-04:00,216.6,216.9,215.11,216.16,18476356.0
2018-08-27 00:00:00-04:00,217.15,218.74,216.33,217.94,20501917.0
2018-08-28 00:00:00-04:00,219.01,220.54,218.92,219.7,22776766.0
2018-08-29 00:00:00-04:00,220.15,223.49,219.41,222.98,27236954.0
2018-08-30 00:00:00-04:00,223.25,228.26,222.4,225.03,48793824.0
2018-08-31 00:00:00-04:00,226.51,228.87,226.21,227.63,43340134.0
2018-09-04 00:00:00-04:00,228.41,229.18,226.63,228.36,27390132.0
2018-09-05 00:00:00-04:00,228.99,229.67,225.1,226.87,33298960.0
2018-09-06 00:00:00-04:00,226.23,227.35,221.3,223.1,34289976.0
2018-09-07 00:00:00-04:00,221.85,225.37,220.71,221.3,37619810.0
2018-09-10 00:00:00-04:00,220.95,221.85,216.47,218.33,39510153.0
2018-09-11 00:00:00-04:00,218.01,224.299,216.56,223.85,35749049.0
2018-09-12 00:00:00-04:00,224.94,225.0,219.84,221.07,49278740.0
2018-09-13 00:00:00-04:00,223.52,228.35,222.57,226.41,41631377.0
2018-09-14 00:00:00-04:00,225.75,226.84,222.522,223.84,31999289.0
2018-09-17 00:00:00-04:00,222.15,222.95,217.27,217.88,37195133.0
2018-09-18 00:00:00-04:00,217.79,221.85,217.12,218.24,31571712.0
2018-09-19 00:00:00-04:00,218.5,219.62,215.3,218.37,27106233.0
2018-09-20 00:00:00-04:00,220.24,222.28,219.15,220.03,26608794.0
2018-09-21 00:00:00-04:00,220.78,221.36,217.29,217.66,96246748.0
2018-09-24 00:00:00-04:00,216.82,221.26,216.63,220.79,27693358.0
2018-09-25 00:00:00-04:00,219.75,222.82,219.7,222.19,24554379.0
2018-09-26 00:00:00-04:00,221.0,223.75,219.76,220.42,23984706.0
2018-09-27 00:00:00-04:00,223.82,226.44,223.54,224.95,30181227.0
2018-09-28 00:00:00-04:00,224.79,225.84,224.02,225.74,22929364.0
2018-10-01 00:00:00-04:00,227.95,229.42,226.35,227.26,23600802.0
2018-10-02 00:00:00-04:00,227.25,230.0,226.63,229.28,24788170.0
