timestamp,open,high,low,close,volume
2018-01-02 04:00:00-05:00,169.1,169.1,169.1,169.1,1018.0
2018-01-02 04:05:00-05:00,169.11,169.11,169.11,169.11,1000.0
2018-01-02 04:42:00-05:00,169.2,169.2,169.2,169.2,1000.0
2018-01-02 04:52:00-05:00,169.16,169.16,169.16,169.16,168.0
2018-01-02 04:55:00-05:00,169.14,169.14,169.1,169.1,2993.0
2018-01-02 04:56:00-05:00,169.1,169.1,169.1,169.1,400.0
2018-01-02 04:57:00-05:00,169.1,169.1,169.1,169.1,1200.0
2018-01-02 04:58:00-05:00,169.1,169.1,169.1,169.1,500.0
2018-01-02 04:59:00-05:00,169.18,169.18,169.18,169.18,167.0
2018-01-02 05:00:00-05:00,169.25,169.25,169.25,169.25,100.0
2018-01-02 05:02:00-05:00,169.25,169.25,169.25,169.25,100.0
2018-01-02 05:05:00-05:00,169.15,169.15,169.1,169.1,1058.0
2018-01-02 05:07:00-05:00,169.11,169.11,169.11,169.11,150.0
2018-01-02 05:08:00-05:00,169.12,169.29,169.1,169.1,1478.0
2018-01-02 05:09:00-05:00,169.01,169.01,169.0,169.0,900.0
2018-01-02 05:15:00-05:00,169.03,169.03,169.03,169.03,501.0
2018-01-02 05:16:00-05:00,169.03,169.03,169.03,169.03,150.0
2018-01-02 05:19:00-05:00,169.19,169.19,169.19,169.19,101.0
2018-01-02 05:23:00-05:00,169.18,169.18,169.18,169.18,300.0
2018-01-02 05:25:00-05:00,169.18,169.19,169.18,169.19,348.0
2018-01-02 05:45:00-05:00,169.35,169.35,169.35,169.35,221.0
2018-01-02 06:06:00-05:00,169.34,169.34,169.34,169.34,205.0
2018-01-02 06:07:00-05:00,169.34,169.34,169.34,169.34,1214.0
2018-01-02 06:08:00-05:00,169.34,169.34,169.34,169.34,3520.0
2018-01-02 06:44:00-05:00,169.48,169.49,169.48,169.49,616.0
2018-01-02 06:49:00-05:00,169.49,169.49,169.49,169.49,351.0
2018-01-02 06:50:00-05:00,169.49,169.49,169.49,169.49,300.0
2018-01-02 06:53:00-05:00,169.49,169.49,169.49,169.49,346.0
2018-01-02 06:54:00-05:00,169.54,169.54,169.54,169.54,150.0
2018-01-02 06:57:00-05:00,169.58,169.67,169.58,169.67,5178.0
2018-01-02 07:00:00-05:00,169.52,169.6,169.51,169.55,4375.0
2018-01-02 07:02:00-05:00,169.6,169.6,169.6,169.6,100.0
2018-01-02 07:04:00-05:00,169.63,169.63,169.63,169.63,200.0
2018-01-02 07:05:00-05:00,169.65,169.65,169.65,169.65,653.0
2018-01-02 07:06:00-05:00,169.68,169.68,169.68,169.68,200.0
2018-01-02 07:07:00-05:00,169.68,169.68,169.68,169.68,1600.0
2018-01-02 07:10:00-05:00,169.7,169.7,169.7,169.7,110.0
2018-01-02 07:11:00-05:00,169.79,169.79,169.76,169.76,1200.0
2018-01-02 07:12:00-05:00,169.81,169.81,169.81,169.81,1140.0
2018-01-02 07:17:00-05:00,169.82,169.82,169.82,169.82,166.0
2018-01-02 07:18:00-05:00,169.81,169.81,169.81,169.81,550.0
2018-01-02 07:19:00-05:00,169.85,169.85,169.85,169.85,598.0
2018-01-02 07:20:00-05:00,169.85,169.85,169.85,169.85,475.0
2018-01-02 07:22:00-05:00,169.82,169.82,169.82,169.82,100.0
2018-01-02 07:23:00-05:00,169.85,169.85,169.85,169.85,202.0
2018-01-02 07:25:00-05:00,169.81,169.81,169.81,169.81,800.0
2018-01-02 07:28:00-05:00,169.85,169.85,169.85,169.85,1797.0
2018-01-02 07:30:00-05:00,169.95,169.95,169.95,169.95,800.0
2018-01-02 07:31:00-05:00,169.98,170.01,169.98,170.01,1704.0
2018-01-02 07:32:00-05:00,170.01,170.04,170.0,170.04,923.0
2018-01-02 07:34:00-05:00,170.07,170.07,170.0,170.03,2001.0
2018-01-02 07:36:00-05:00,170.02,170.05,170.01,170.05,5268.0
2018-01-02 07:37:00-05:00,170.05,170.09,170.05,170.09,700.0
2018-01-02 07:38:00-05:00,170.09,170.2,170.09,170.2,1800.0
2018-01-02 07:39:00-05:00,170.09,170.09,170.09,170.09,1767.0
2018-01-02 07:40:00-05:00,170.06,170.07,170.06,170.06,550.0
2018-01-02 07:41:00-05:00,170.07,170.13,170.07,170.13,700.0
2018-01-02 07:43:00-05:00,170.1,170.12,170.1,170.12,916.0
2018-01-02 07:44:00-05:00,170.1,170.1,170.1,170.1,240.0
2018-01-02 07:45:00-05:00,170.05,170.05,170.05,170.05,170.0
2018-01-02 07:47:00-05:00,170.05,170.05,169.96,169.96,3993.0
2018-01-02 07:52:00-05:00,170.04,170.04,170.04,170.04,220.0
2018-01-02 07:55:00-05:00,170.02,170.03,170.02,170.03,230.0
2018-01-02 07:57:00-05:00,170.03,170.05,170.03,170.05,775.0
2018-01-02 08:00:00-05:00,170.01,170.12,169.53,170.01,6260.0
2018-01-02 08:01:00-05:00,170.0,170.03,170.0,170.0,820.0
2018-01-02 08:02:00-05:00,169.9,169.9,169.9,169.9,550.0
